TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
GO:0048518," ""positive regulation of biological process""",6.034211826,-0.932885412,5.603274769,3.128722284,0.0497,0.931768452,0.46064687,,FALSE
GO:0006412," ""translation""",2.828536793,-3.7111365,-2.719044289,2.800029359,0.000000241,0.753786365,0.46675893,,FALSE
GO:1901362," ""organic cyclic compound biosynthetic process""",4.642392134,,,3.01494035,0.000567,0.804966831,0.52083009,6412,TRUE
GO:0018130," ""heterocycle biosynthetic process""",3.789341355,,,2.926856709,0.00316,0.797029061,0.52793099,6412,TRUE
GO:1901566," ""organonitrogen compound biosynthetic process""",6.748080636,,,3.177247836,3.71E-12,0.783347461,0.599372,6412,TRUE
GO:0044271," ""cellular nitrogen compound biosynthetic process""",6.613388407,,,3.168497484,2.4E-10,0.771457939,0.61874201,6412,TRUE
GO:0044249," ""cellular biosynthetic process""",13.12351277,,,3.465977368,7.44E-12,0.785740559,0.70845191,6412,TRUE
GO:0034645," ""cellular macromolecule biosynthetic process""",6.694203744,,,3.173768823,0.0472,0.790223375,0.78692985,6412,TRUE
GO:1901576," ""organic substance biosynthetic process""",13.55003816,,,3.479863113,3.98E-11,0.803417355,0.83101759,6412,TRUE
GO:0043604," ""amide biosynthetic process""",3.138328918,,,2.84509804,3.02E-10,0.775942596,0.89370427,6412,TRUE
GO:0006518," ""peptide metabolic process""",3.308939074,,,2.868056362,1.17E-09,0.799066971,0.91411085,6412,TRUE
GO:0043043," ""peptide biosynthetic process""",2.850985498,,,2.803457116,0.000000102,0.759869422,0.94142541,6412,TRUE
GO:0071214," ""cellular response to abiotic stimulus""",0.978763525,6.813861091,-2.879634248,2.340444115,0.0000221,0.762171129,0.46895736,,FALSE
GO:0042631," ""cellular response to water deprivation""",0.170610156,,,1.591064607,0.0196,0.703585475,0.83295941,71214,TRUE
GO:0010017," ""red or far-red light signaling pathway""",0.33224083,,,1.875061263,0.00369,0.722383364,0.88668168,71214,TRUE
GO:0071489," ""cellular response to red or far red light""",0.341220312,,,1.886490725,0.00103,0.768605512,0.89672758,71214,TRUE
GO:0071462," ""cellular response to water stimulus""",0.175099897,,,1.602059991,0.0215,0.740723053,0.92509158,71214,TRUE
GO:0071482," ""cellular response to light stimulus""",0.588156063,,,2.120573931,0.000391,0.759849794,0.93855455,71214,TRUE
GO:0071478," ""cellular response to radiation""",0.615094509,,,2.139879086,0.000635,0.760316718,0.9428798,71214,TRUE
GO:0071704," ""organic substance metabolic process""",41.57949086,-2.986690972,-4.790429535,3.966704777,1.39E-15,0.854299412,0.46949602,,FALSE
GO:0001101," ""response to acid chemical""",1.755488708,5.455116997,-4.318198984,2.593286067,0.00408,0.812420942,0.47236244,,FALSE
GO:0070482," ""response to oxygen levels""",1.180801868,6.875098065,-2.435905568,2.421603927,2.11E-10,0.820404585,0.47872724,,FALSE
GO:0009416," ""response to light stimulus""",3.00363669,,,2.826074803,5.03E-09,0.780990341,0.54280601,70482,TRUE
GO:0009409," ""response to cold""",1.854263009,,,2.617000341,0.0000225,0.797458574,0.57549838,70482,TRUE
GO:0009651," ""response to salt stress""",1.962016792,,,2.641474111,0.0000174,0.796194936,0.57986968,70482,TRUE
GO:0006970," ""response to osmotic stress""",2.312216585,,,2.712649702,0.0000114,0.79242973,0.59296513,70482,TRUE
GO:0009266," ""response to temperature stimulus""",2.797108607,,,2.79518459,0.0000195,0.802369213,0.60890548,70482,TRUE
GO:0009314," ""response to radiation""",3.106900732,,,2.840733235,1.34E-08,0.79992308,0.61807276,70482,TRUE
GO:0009646," ""response to absence of light""",0.197548601,,,1.653212514,0.00000898,0.832593467,0.69124287,70482,TRUE
GO:0010218," ""response to far red light""",0.202038342,,,1.662757832,0.00844,0.828003739,0.69284271,70482,TRUE
GO:0010224," ""response to UV-B""",0.318771607,,,1.857332496,0.0233,0.825298434,0.72698527,70482,TRUE
GO:0009411," ""response to UV""",0.498361245,,,2.049218023,0.0168,0.817888003,0.76387134,70482,TRUE
GO:0010114," ""response to red light""",0.278363938,,,1.799340549,0.0146,0.823101619,0.76766403,70482,TRUE
GO:0009642," ""response to light intensity""",0.606115027,,,2.133538908,0.000000018,0.814440623,0.78123519,70482,TRUE
GO:0009639," ""response to red or far red light""",0.924886634,,,2.315970345,0.00181,0.806536209,0.82155357,70482,TRUE
GO:0006950," ""response to stress""",16.95775154,5.541564126,-3.006211288,3.577261954,3.5E-17,0.817046226,0.4843693,,FALSE
GO:0051716," ""cellular response to stimulus""",13.92268666,5.213932338,-3.028997501,3.491641793,2.43E-12,0.78889871,0.48642872,,FALSE
GO:0031667," ""response to nutrient levels""",1.032640417,5.689070453,-1.13781377,2.36361198,0.000000658,0.823391178,0.49638788,,FALSE
GO:0009991," ""response to extracellular stimulus""",1.216719795,,,2.434568904,1.55E-08,0.842564575,0.50666807,31667,TRUE
GO:0051707," ""response to other organism""",6.312575764,,,3.148294097,0.000258,0.807387359,0.63457252,31667,TRUE
GO:0010438," ""cellular response to sulfur starvation""",0.031428187,,,0.903089987,0.0386,0.81738107,0.68923449,31667,TRUE
GO:0007584," ""response to nutrient""",0.058366632,,,1.146128036,0.0226,0.824898735,0.72473287,31667,TRUE
GO:0009970," ""cellular response to sulfate starvation""",0.062856373,,,1.176091259,0.00309,0.807650511,0.72922913,31667,TRUE
GO:0009267," ""cellular response to starvation""",0.740807255,,,2.220108088,0.00000403,0.762674034,0.91902465,31667,TRUE
GO:0043207," ""response to external biotic stimulus""",6.312575764,,,3.148294097,0.00026,0.807446166,0.929782,31667,TRUE
GO:0042594," ""response to starvation""",0.911417411,,,2.309630167,0.0000044,0.809758818,0.94257553,31667,TRUE
GO:0031669," ""cellular response to nutrient levels""",0.803663629,,,2.255272505,0.0000137,0.778609351,0.95063752,31667,TRUE
GO:0031668," ""cellular response to extracellular stimulus""",0.983253266,,,2.342422681,0.000000312,0.774762094,0.96309679,31667,TRUE
