Group.1,Group.2,Group.3,transcript,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene,tair_symbol,uniprotswissprot,entrezgene_id,description,external_gene_name,external_gene_source
AT5G00430,37.45569199783081,-1.6917724490759098,AT5G00430.1,37.4556919978308,-1.69177244907591,0.61125796170704,0.000228064075048375,0.00363683336423871,AT5G00430,"NA","NA","NA","NA","NA","NA"
AT5G64250,10.208678050197365,-1.687036758327723,AT5G64250.1,10.2086780501974,-1.68703675832772,1.0518266609944,0.00282718385565568,0.0265053146660889,AT5G64250,,,836546,2-nitropropane dioxygenase-like protein [Source:UniProtKB/TrEMBL;Acc:Q9FMG0],,
AT2G05380,47338.434768749146,-1.6848870247332972,"AT2G05380.1,AT2G05380.2",47338.4347687491,-1.6848870247333,0.164915039397582,1.03461312257855e-25,3.74012643812146e-23,AT2G05380,GRP3S,",Q9ZSJ6",815086,glycine-rich protein 3 short isoform [Source:TAIR;Acc:AT2G05380],GRP3S,TAIR Gene Name
AT2G05380,47344.838847260566,-1.6848470362177819,AT2G05380.3,47344.8388472606,-1.68484703621778,0.164904069881756,1.02997431222128e-25,3.74012643812146e-23,AT2G05380,GRP3S,",Q9ZSJ6",815086,glycine-rich protein 3 short isoform [Source:TAIR;Acc:AT2G05380],GRP3S,TAIR Gene Name
AT1G37130,15058.190291058592,-1.6830358108548498,AT1G37130.1,15058.1902910586,-1.68303581085485,0.116660995117042,2.25708446314999e-48,4.37638417929951e-45,AT1G37130,NIA2,P11035,840630,Nitrate reductase [NADH] 2 [Source:UniProtKB/Swiss-Prot;Acc:P11035],NIA2,UniProtKB Gene Name
AT1G68240,7.464461577640113,-1.6783183889822042,"AT1G68240.2,AT1G68240.1",7.46446157764011,-1.6783183889822,1.13912201618173,0.00335000536887217,0.0299834618170331,AT1G68240,,"Q5XVH0,",843153,Transcription factor bHLH109 [Source:UniProtKB/Swiss-Prot;Acc:Q5XVH0],BHLH109,UniProtKB Gene Name
AT4G19520,19.10483899728624,-1.6758077765483375,"AT4G19520.1,AT4G19520.3",19.1048389972862,-1.67580777654834,0.578629505357306,0.000170196097635827,0.00284262135350488,AT4G19520,,",F4JT82",827694,Probable disease resistance protein At4g19520 [Source:UniProtKB/Swiss-Prot;Acc:F4JT82],,
AT4G15700,314.45464671445563,-1.6709198185461345,AT4G15700.1,314.454646714456,-1.67091981854613,0.176353036677609,1.53731476738295e-22,4.52256800222445e-20,AT4G15700,,O23421,827247,Monothiol glutaredoxin-S3 [Source:UniProtKB/Swiss-Prot;Acc:O23421],GRXS3,UniProtKB Gene Name
AT5G14180,100.62474927806373,-1.6637065975725125,AT5G14180.3,100.624749278064,-1.66370659757251,0.328162942093445,2.14607572353446e-08,1.06324218511974e-06,AT5G14180,MPL1,",Q67ZU1",831268,Triacylglycerol lipase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q67ZU1],LIP2,UniProtKB Gene Name
AT5G14180,100.33074374181372,-1.6578570969725226,"AT5G14180.2,AT5G14180.1,AT5G14180.4",100.330743741814,-1.65785709697252,0.328160206743922,2.35788485420745e-08,1.1560953359302e-06,AT5G14180,MPL1,",Q67ZU1",831268,Triacylglycerol lipase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q67ZU1],LIP2,UniProtKB Gene Name
AT2G35710,11.999516210554436,-1.6519489328587844,AT2G35710.3,11.9995162105544,-1.65194893285878,1.00480513165496,0.00268835453916769,0.0255064812227037,AT2G35710,,"Q8VZP6,",818140,Putative glucuronosyltransferase PGSIP8 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZP6],PGSIP8,UniProtKB Gene Name
AT5G05410,309.1463207001638,-1.6514439531854923,AT5G05410.2,309.146320700164,-1.65144395318549,0.17519566296836,2.60319195758441e-22,7.40295728897856e-20,AT5G05410,DREB2A,"O82132,",830424,Dehydration-responsive element-binding protein 2A [Source:UniProtKB/Swiss-Prot;Acc:O82132],DREB2A,UniProtKB Gene Name
AT1G72680,406.7686353082538,-1.650466295390534,AT1G72680.1,406.768635308254,-1.65046629539053,0.16629788611186,2.04194400618886e-24,6.96983499830111e-22,AT1G72680,ATCAD1,Q9CAI3,843600,CAD1 [Source:UniProtKB/TrEMBL;Acc:A0A178WLT3],CAD1,UniProtKB Gene Name
AT5G48180,9693.24747289672,-1.6502382961313569,AT5G48180.1,9693.24747289672,-1.65023829613136,0.121739790527039,4.13244163268684e-43,5.50867383517259e-40,AT5G48180,NSP5,Q93XW5,834871,Nitrile-specifier protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q93XW5],NSP5,UniProtKB Gene Name
AT4G35770,37.95818075512692,-1.6414054110717877,"AT4G35770.5,AT4G35770.6,AT4G35770.4,AT4G35770.3",37.9581807551269,-1.64140541107179,0.414176273546531,3.95726532934846e-06,0.000114057477806768,AT4G35770,SEN1,",Q38853",829730,SEN1 [Source:UniProtKB/TrEMBL;Acc:A0A178UYD5],STR15,UniProtKB Gene Name
AT1G54100,1919.9120657837375,-1.6408129773054987,AT1G54100.1,1919.91206578374,-1.6408129773055,0.167971028174577,9.75389745005365e-24,3.12836092877397e-21,AT1G54100,ALDH7B4,Q9SYG7,841849,ALDH7B4 [Source:UniProtKB/TrEMBL;Acc:A0A178W3F2],ALDH7B4,UniProtKB Gene Name
AT1G54100,1919.919678194639,-1.640791815329945,AT1G54100.2,1919.91967819464,-1.64079181532995,0.167964371853069,9.72859870377646e-24,3.12836092877397e-21,AT1G54100,ALDH7B4,Q9SYG7,841849,ALDH7B4 [Source:UniProtKB/TrEMBL;Acc:A0A178W3F2],ALDH7B4,UniProtKB Gene Name
AT3G19270,8.58684709311614,-1.6406489604650736,AT3G19270.1,8.58684709311614,-1.64064896046507,1.07907438943475,0.0032669080433498,0.0294684915214998,AT3G19270,CYP707A4,",Q9LJK2",821461,CYP707A4 [Source:UniProtKB/TrEMBL;Acc:A0A178VA28],CYP707A4,UniProtKB Gene Name
AT1G62180,595.2463743604183,-1.6403212739995097,AT1G62180.2,595.246374360418,-1.64032127399951,0.218586448160274,3.82139554067695e-15,5.37984388048372e-13,AT1G62180,APR2,",P92981",842514,"5'-adenylylsulfate reductase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P92981]",APR2,UniProtKB Gene Name
AT5G16980,528.7027036608306,-1.6366333333241974,AT5G16980.3,528.702703660831,-1.6366333333242,0.123592649244718,3.3397453622562e-41,4.01483263691033e-38,AT5G16980,,,831561,Zinc-binding dehydrogenase family protein [Source:UniProtKB/TrEMBL;Acc:F4KFK3],,
AT2G26980,920.7882943216371,-1.636450052028103,AT2G26980.3,920.788294321637,-1.6364500520281,0.128063080074882,1.39464999293983e-38,1.45101426216669e-35,AT2G26980,CIPK3,"Q2V452,",817240,Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:F4IVM7],CIPK3,TAIR Gene Name
AT5G16980,525.181423210525,-1.6276051613909928,"AT5G16980.2,AT5G16980.1",525.181423210525,-1.62760516139099,0.125297573767132,9.17987915526696e-40,1.00406693622108e-36,AT5G16980,,,831561,Zinc-binding dehydrogenase family protein [Source:UniProtKB/TrEMBL;Acc:F4KFK3],,
AT2G36780,61.75102813036589,-1.622330512281805,AT2G36780.1,61.7510281303659,-1.62233051228181,0.346728620539653,1.64444014470494e-07,6.84359836611497e-06,AT2G36780,,Q9ZQ96,818250,UDP-glycosyltransferase 73C3 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZQ96],UGT73C3,UniProtKB Gene Name
AT1G66050,32.43614477741407,-1.6220265701349852,AT1G66050.1,32.4361447774141,-1.62202657013499,0.391997567367012,1.80993439041093e-06,5.77459770319814e-05,AT1G66050,VIM2,Q680I0,842919,E3 ubiquitin-protein ligase ORTHRUS 5 [Source:UniProtKB/Swiss-Prot;Acc:Q680I0],ORTH5,UniProtKB Gene Name
AT2G36750,419.47776285685734,-1.6089248784896355,AT2G36750.1,419.477762856857,-1.60892487848964,0.121547347169542,3.48240165894653e-41,4.01483263691033e-38,AT2G36750,UGT73C1,Q9ZQ99,818247,UDP-glycosyltransferase 73C1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZQ99],UGT73C1,UniProtKB Gene Name
AT4G11890,9.64703625112399,-1.6070246970865636,"AT4G11890.2,AT4G11890.3,AT4G11890.1,AT4G11890.4",9.64703625112399,-1.60702469708656,1.06756777197307,0.00328138542637683,0.0295615751072769,AT4G11890,,",Q8GY82",826796,Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JPT7],,
AT2G26980,896.2426915066776,-1.6066702955699053,"AT2G26980.1,AT2G26980.4",896.242691506678,-1.60667029556991,0.131863055824508,2.47450040849121e-35,2.19905758177103e-32,AT2G26980,CIPK3,"Q2V452,",817240,Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:F4IVM7],CIPK3,TAIR Gene Name
AT1G08477,875.5112513609599,-1.6057802038792028,AT1G08477.1,875.51125136096,-1.6057802038792,0.209189796921896,1.02649693552105e-15,1.52039165897643e-13,AT1G08477,"NA","NA","NA","NA","NA","NA"
AT1G66180,3192.1332117473376,-1.6055600734801958,AT1G66180.1,3192.13321174734,-1.6055600734802,0.119908686464512,2.01269232504519e-42,2.52515930910155e-39,AT1G66180,,,842933,Eukaryotic aspartyl protease family protein [Source:UniProtKB/TrEMBL;Acc:Q9C8C9],,
AT2G26980,913.65587777143935,-1.6037125439377191,AT2G26980.5,913.655877771439,-1.60371254393772,0.132514943742651,6.77158225008383e-35,5.55491123157357e-32,AT2G26980,CIPK3,"Q2V452,",817240,Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:F4IVM7],CIPK3,TAIR Gene Name
AT1G31840,10.596336229105539,-1.5962172726640225,AT1G31840.1,10.5963362291055,-1.59621727266402,0.675774508776061,0.000774019817144309,0.00971098921762494,AT1G31840,,"Q9C6S6,",840074,Putative pentatricopeptide repeat-containing protein At1g31840 [Source:UniProtKB/Swiss-Prot;Acc:Q9C6S6],,
AT1G10585,28.048896504680044,-1.5958252373913557,AT1G10585.1,28.04889650468,-1.59582523739136,0.471033053808946,3.5289187737878e-05,0.000747433406819594,AT1G10585,,"F4I4E1,",837600,Transcription factor bHLH167 [Source:UniProtKB/Swiss-Prot;Acc:F4I4E1],BHLH167,UniProtKB Gene Name
AT1G05560,3102.05017480585,-1.594644970836714,AT1G05560.2,3102.05017480585,-1.59464497083671,0.133513586087436,4.59770129489438e-34,3.26873573560516e-31,AT1G05560,UGT1,"Q9LR44,",837058,UDP-glucosyltransferase 75B1 [Source:TAIR;Acc:AT1G05560],UGT1,TAIR Gene Name
AT1G05562,3102.05017480585,-1.594644970836714,AT1G05562.1,3102.05017480585,-1.59464497083671,0.133513586087436,4.59770129489438e-34,3.26873573560516e-31,AT1G05562,"NA","NA","NA","NA","NA","NA"
AT2G29460,98.59793250192345,-1.5915082281374242,AT2G29460.1,98.5979325019235,-1.59150822813742,0.319783590396099,3.81597619341377e-08,1.8046352159917e-06,AT2G29460,ATGSTU4,Q9ZW27,817495,Glutathione S-transferase U4 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZW27],GSTU4,UniProtKB Gene Name
AT1G62170,954.4891835746489,-1.5910318762445528,AT1G62170.2,954.489183574649,-1.59103187624455,0.213929645674922,6.45973771220587e-15,8.94652699966123e-13,AT1G62170,,"O04582,",842513,Serine protease inhibitor (SERPIN) family protein [Source:UniProtKB/TrEMBL;Acc:F4HX48],,
AT1G75280,1347.5797164043809,-1.5906342162126126,AT1G75280.1,1347.57971640438,-1.59063421621261,0.148599299120485,6.5190820180197e-28,2.5989203891838e-25,AT1G75280,,P52577,843865,Isoflavone reductase homolog P3 [Source:UniProtKB/Swiss-Prot;Acc:P52577],,
AT1G05560,3045.935998967889,-1.5875241739941752,AT1G05560.1,3045.93599896789,-1.58752417399418,0.134214646617505,1.76034453313521e-33,1.21114543145079e-30,AT1G05560,UGT1,"Q9LR44,",837058,UDP-glucosyltransferase 75B1 [Source:TAIR;Acc:AT1G05560],UGT1,TAIR Gene Name
AT3G17510,83.78599725800852,-1.5874113741936589,"AT3G17510.1,AT3G17510.2",83.7859972580085,-1.58741137419366,0.265660370709687,1.38974937182721e-10,9.89691802237617e-09,AT3G17510,CIPK1,",Q8RWC9",821016,CBL-interacting serine/threonine-protein kinase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWC9],CIPK1,UniProtKB Gene Name
AT4G15660,263.5409716978298,-1.5871591777326828,AT4G15660.1,263.54097169783,-1.58715917773268,0.164448601656646,3.20047755951299e-23,9.89295443885112e-21,AT4G15660,,O23417,827243,Monothiol glutaredoxin-S8 [Source:UniProtKB/Swiss-Prot;Acc:O23417],GRXS8,UniProtKB Gene Name
AT2G23150,273.7753296454171,-1.5833210932996136,AT2G23150.1,273.775329645417,-1.58332109329961,0.2018960528553,2.92763372061688e-16,4.57450811796169e-14,AT2G23150,NRAMP3,Q9SNV9,816847,Metal transporter Nramp3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SNV9],NRAMP3,UniProtKB Gene Name
AT1G70780,1533.2414355559063,-1.5824188129519787,AT1G70780.1,1533.24143555591,-1.58241881295198,0.147398474099421,4.3942701310592e-28,1.78520362838659e-25,AT1G70780,,,843415,At1g70780/F5A18_4 [Source:UniProtKB/TrEMBL;Acc:Q9S812],,
AT2G15480,774.9389874659162,-1.579772786393443,AT2G15480.1,774.938987465916,-1.57977278639344,0.137045342679223,6.28194019486144e-32,3.88360467959717e-29,AT2G15480,UGT73B5,",Q9ZQG4",816040,Glycosyltransferase [Source:UniProtKB/TrEMBL;Acc:F4IIG3],UGT73B5,TAIR Gene Name
AT2G45570,20.09994035679542,-1.5785472753844114,AT2G45570.1,20.0999403567954,-1.57854727538441,0.561690254403183,0.000224935959538453,0.00359776204168783,AT2G45570,CYP76C2,O64637,819165,Cytochrome P450 76C2 [Source:UniProtKB/Swiss-Prot;Acc:O64637],CYP76C2,UniProtKB Gene Name
AT1G62180,1403.8680732679597,-1.5771058755904033,AT1G62180.1,1403.86807326796,-1.5771058755904,0.279509749021457,9.89577440686805e-10,6.16239487406964e-08,AT1G62180,APR2,",P92981",842514,"5'-adenylylsulfate reductase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P92981]",APR2,UniProtKB Gene Name
AT4G21680,246.23272262798295,-1.5757470145764865,AT4G21680.1,246.232722627983,-1.57574701457649,0.209751083884183,3.69258887687979e-15,5.21572065301528e-13,AT4G21680,NRT1.8,Q8GXN2,828255,Protein NRT1/ PTR FAMILY 7.2 [Source:UniProtKB/Swiss-Prot;Acc:Q8GXN2],NPF7.2,UniProtKB Gene Name
AT2G32140,22.22879152550936,-1.5741504674333018,AT2G32140.1,22.2287915255094,-1.5741504674333,0.640533063560047,0.000576049137653041,0.00771142762328724,AT2G32140,,,817773,Transmembrane receptor [Source:UniProtKB/TrEMBL;Acc:F4ISS7],,
AT5G07440,16.226387365867982,-1.5677724159598763,AT5G07440.1,16.226387365868,-1.56777241595988,0.723941873715757,0.00109327672047009,0.012801511135079,AT5G07440,GDH2,"Q38946,",830635,Glutamate dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A178UEW8],GDH2,UniProtKB Gene Name
AT2G23030,165.5797402812285,-1.5667500196755038,AT2G23030.1,165.579740281229,-1.5667500196755,0.216332929640834,2.75496588458186e-14,3.52388952890439e-12,AT2G23030,SNRK2-9,O64812,816833,SNRK2.9 [Source:UniProtKB/TrEMBL;Acc:A0A178VSC8],SRK2J,UniProtKB Gene Name
AT1G35290,9.681146896271178,-1.5605855633645151,AT1G35290.1,9.68114689627118,-1.56058556336452,0.774148290278365,0.00160368518227392,0.0171492601705336,AT1G35290,,Q9C7I5,840418,"Acyl-acyl carrier protein thioesterase ATL1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C7I5]",ALT1,UniProtKB Gene Name
AT4G18010,290.14820545532507,-1.555785287838678,"AT4G18010.2,AT4G18010.1",290.148205455325,-1.55578528783868,0.256996036766119,8.32572025491634e-11,6.24165639567604e-09,AT4G18010,IP5PII,",Q9FUR2",827526,Type I inositol polyphosphate 5-phosphatase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FUR2],IP5P2,UniProtKB Gene Name
AT5G47560,2362.6630808052564,-1.553753108361285,AT5G47560.1,2362.66308080526,-1.55375310836128,0.134682901187902,5.67578532025671e-32,3.56047021185574e-29,AT5G47560,ATTDT,Q8LG88,834806,Tonoplast dicarboxylate transporter [Source:UniProtKB/Swiss-Prot;Acc:Q8LG88],TDT,UniProtKB Gene Name
AT1G72900,583.9321222980916,-1.5526541392412365,AT1G72900.1,583.932122298092,-1.55265413924124,0.189044929772417,1.36484045634553e-17,2.56475768045513e-15,AT1G72900,,,843621,Similar to part of disease resistance protein [Source:UniProtKB/TrEMBL;Acc:Q9SSN6],,
AT5G05410,321.3260666301369,-1.547682828363727,AT5G05410.1,321.326066630137,-1.54768282836373,0.168070244947571,2.0986055910086e-21,5.63020243368893e-19,AT5G05410,DREB2A,"O82132,",830424,Dehydration-responsive element-binding protein 2A [Source:UniProtKB/Swiss-Prot;Acc:O82132],DREB2A,UniProtKB Gene Name
AT2G24100,126.52566116342285,-1.545377724423523,AT2G24100.1,126.525661163423,-1.54537772442352,0.239416650822601,6.71675586132451e-12,6.14842606816565e-10,AT2G24100,,,816944,ATP-dependent DNA helicase [Source:UniProtKB/TrEMBL;Acc:Q9ZUI1],,
AT1G21400,126.19861403478325,-1.5441436069967578,"AT1G21400.3,AT1G21400.2,AT1G21400.5,AT1G21400.4,AT1G21400.6,AT1G21400.1",126.198614034783,-1.54414360699676,0.241049202561614,9.30107135179834e-12,8.24856134415097e-10,AT1G21400,,",Q9LPL5",838739,Thiamin diphosphate-binding fold (THDP-binding) superfamily protein [Source:TAIR;Acc:AT1G21400],,
AT5G49690,29.9628854103877,-1.5395561899386085,AT5G49690.1,29.9628854103877,-1.53955618993861,0.397237613072088,6.1300957666271e-06,0.000167186241070341,AT5G49690,,Q9LTA3,835032,UDP-glycosyltransferase 91C1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTA3],UGT91C1,UniProtKB Gene Name
AT5G38200,181.5739958331192,-1.5372709986314306,AT5G38200.2,181.573995833119,-1.53727099863143,0.19236383994466,8.36923077375134e-17,1.40553652407839e-14,AT5G38200,,,833802,Class I glutamine amidotransferase-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4KA45],,
AT3G45140,76.88244494894393,-1.5343668433973743,AT3G45140.2,76.8824449489439,-1.53436684339737,0.47827464849733,6.39432587611766e-05,0.00123310469664354,AT3G45140,LOX2,"P38418,",823650,"Lipoxygenase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P38418]",LOX2,UniProtKB Gene Name
AT2G28400,94.00378364792255,-1.5328240688502277,AT2G28400.1,94.0037836479225,-1.53282406885023,0.221791139414346,3.1457291862671e-13,3.41443689309404e-11,AT2G28400,,,817388,Uncharacterized protein At2g28400 [Source:UniProtKB/TrEMBL;Acc:Q9SKN0],,
AT4G35770,6692.417061642002,-1.5313143831719456,AT4G35770.4,6692.417061642,-1.53131438317195,0.250147077893401,5.65947307791438e-11,4.45745708649762e-09,AT4G35770,SEN1,",Q38853",829730,SEN1 [Source:UniProtKB/TrEMBL;Acc:A0A178UYD5],STR15,UniProtKB Gene Name
AT4G35770,6691.692795412246,-1.5311860699666489,AT4G35770.6,6691.69279541225,-1.53118606996665,0.25014316203589,5.67316247435816e-11,4.45745708649762e-09,AT4G35770,SEN1,",Q38853",829730,SEN1 [Source:UniProtKB/TrEMBL;Acc:A0A178UYD5],STR15,UniProtKB Gene Name
AT4G35770,6573.222188440662,-1.5252839336815918,AT4G35770.5,6573.22218844066,-1.52528393368159,0.251246646313892,7.81812177071097e-11,5.91307837541166e-09,AT4G35770,SEN1,",Q38853",829730,SEN1 [Source:UniProtKB/TrEMBL;Acc:A0A178UYD5],STR15,UniProtKB Gene Name
AT1G33030,36.80773074880145,-1.5198204586412394,AT1G33030.2,36.8077307488014,-1.51982045864124,0.372428179610038,2.59240173163108e-06,7.94196154406708e-05,AT1G33030,,,840198,At1g33030/F9L11_18 [Source:UniProtKB/TrEMBL;Acc:Q9MAP0],,
AT4G35770,6476.081600925353,-1.5187177926650368,AT4G35770.2,6476.08160092535,-1.51871779266504,0.250971712921897,8.86415532409828e-11,6.56455336215383e-09,AT4G35770,SEN1,",Q38853",829730,SEN1 [Source:UniProtKB/TrEMBL;Acc:A0A178UYD5],STR15,UniProtKB Gene Name
AT4G35770,6471.243454072394,-1.5179205220464294,AT4G35770.1,6471.24345407239,-1.51792052204643,0.251227512595393,9.3967585903863e-11,6.89909692237708e-09,AT4G35770,SEN1,",Q38853",829730,SEN1 [Source:UniProtKB/TrEMBL;Acc:A0A178UYD5],STR15,UniProtKB Gene Name
AT4G18010,1165.991694497932,-1.5177037968414617,AT4G18010.2,1165.99169449793,-1.51770379684146,0.139483060613199,9.04562760608211e-29,3.89756905851156e-26,AT4G18010,IP5PII,",Q9FUR2",827526,Type I inositol polyphosphate 5-phosphatase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FUR2],IP5P2,UniProtKB Gene Name
AT4G35770,6438.224078773349,-1.5175088677526685,AT4G35770.3,6438.22407877335,-1.51750886775267,0.251620538959776,1.00399979716384e-10,7.29601692463682e-09,AT4G35770,SEN1,",Q38853",829730,SEN1 [Source:UniProtKB/TrEMBL;Acc:A0A178UYD5],STR15,UniProtKB Gene Name
AT4G18010,1165.5266701613234,-1.5169775724656656,AT4G18010.1,1165.52667016132,-1.51697757246567,0.139442214006565,9.28204723619445e-29,3.95944288954347e-26,AT4G18010,IP5PII,",Q9FUR2",827526,Type I inositol polyphosphate 5-phosphatase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FUR2],IP5P2,UniProtKB Gene Name
AT2G25460,59.2663229277957,-1.5151152707358726,AT2G25460.1,59.2663229277957,-1.51511527073587,0.318846356194333,1.22949029174749e-07,5.27629450453449e-06,AT2G25460,,,817084,CONTAINS InterPro DOMAIN/s: C2 calcium-dependent membrane targeting (InterPro:IPR000008); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G04860.1); Ha. [Source:TAIR;Acc:AT2G25460],,
AT2G26980,46.4079518505381,-1.5078255198909232,"AT2G26980.3,AT2G26980.1,AT2G26980.4",46.4079518505381,-1.50782551989092,0.371845684893049,2.71803008899817e-06,8.27573229881477e-05,AT2G26980,CIPK3,"Q2V452,",817240,Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:F4IVM7],CIPK3,TAIR Gene Name
AT3G46690,203.30648876093767,-1.5006925729131873,AT3G46690.1,203.306488760938,-1.50069257291319,0.198662976168618,2.76712763805719e-15,3.97432200863991e-13,AT3G46690,,Q9STE3,823822,Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8Q337],UGT76E4,UniProtKB Gene Name
AT5G51830,332.20452494510073,-1.5001439501238554,"AT5G51830.1,AT5G51830.2",332.204524945101,-1.50014395012386,0.128445205642622,1.14802957844393e-32,7.41992389813376e-30,AT5G51830,,Q9FLH8,835258,Probable fructokinase-7 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLH8],,
AT4G15530,478.4671562394941,-1.4996941866331395,"AT4G15530.7,AT4G15530.6,AT4G15530.5,AT4G15530.3,AT4G15530.4,AT4G15530.1",478.467156239494,-1.49969418663314,0.132656510009384,8.38794868910897e-31,4.52917376242179e-28,AT4G15530,PPDK,",O23404",827226,"Pyruvate, phosphate dikinase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O23404]",PPDK,UniProtKB Gene Name
AT5G47590,107.02644689104865,-1.4966771173513722,"AT5G47590.1,AT5G47590.2",107.026446891049,-1.49667711735137,0.223433395958108,1.27527291118143e-12,1.28908333109635e-10,AT5G47590,,,834809,Heat shock protein HSP20/alpha crystallin family [Source:UniProtKB/TrEMBL;Acc:Q9FGJ8],,
AT2G44840,8.798215090824572,-1.484363088933668,AT2G44840.1,8.79821509082457,-1.48436308893367,0.850624718010315,0.00270056905374907,0.0255825392240227,AT2G44840,ATERF13,Q8L9K1,819093,Ethylene-responsive transcription factor 13 [Source:UniProtKB/Swiss-Prot;Acc:Q8L9K1],ERF13,UniProtKB Gene Name
AT1G33030,36.14670272135952,-1.4817587193379453,"AT1G33030.3,AT1G33030.1",36.1467027213595,-1.48175871933795,0.375619829573876,4.64182982675537e-06,0.000131043371886105,AT1G33030,,,840198,At1g33030/F9L11_18 [Source:UniProtKB/TrEMBL;Acc:Q9MAP0],,
AT1G76600,1777.8560696766824,-1.4795340575278324,AT1G76600.1,1777.85606967668,-1.47953405752783,0.152721858123011,2.31731513955054e-23,7.37684417222442e-21,AT1G76600,,,843993,Poly polymerase [Source:UniProtKB/TrEMBL;Acc:Q9C9J8],,
AT3G45730,869.689054359927,-1.4736021884654422,AT3G45730.1,869.689054359927,-1.47360218846544,0.172558886017625,8.90064732909556e-19,1.9272838229301e-16,AT3G45730,,,823715,Uncharacterized protein At3g45730 [Source:UniProtKB/TrEMBL;Acc:Q9M170],,
AT1G36370,109.18567831331585,-1.4708208689459765,AT1G36370.1,109.185678313316,-1.47082086894598,0.302351273011845,6.73871646559523e-08,3.05373618413148e-06,AT1G36370,SHM7,Q84WV0,840543,Serine hydroxymethyltransferase 7 [Source:UniProtKB/Swiss-Prot;Acc:Q84WV0],SHM7,UniProtKB Gene Name
AT3G45140,73.64253986807512,-1.4697825407610667,AT3G45140.1,73.6425398680751,-1.46978254076107,0.492732104648626,0.000134645304388585,0.00234337104352546,AT3G45140,LOX2,"P38418,",823650,"Lipoxygenase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P38418]",LOX2,UniProtKB Gene Name
AT5G38200,141.3084346861677,-1.4632861303070308,AT5G38200.3,141.308434686168,-1.46328613030703,0.209971765443006,2.0818599053674e-13,2.35559411096172e-11,AT5G38200,,,833802,Class I glutamine amidotransferase-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4KA45],,
AT5G28050,2949.205310327272,-1.4608171075142993,"AT5G28050.1,AT5G28050.3,AT5G28050.2",2949.20531032727,-1.4608171075143,0.121660881865585,2.09200904909331e-34,1.56559350889778e-31,AT5G28050,,",Q94BU8",832875,Cytidine/deoxycytidylate deaminase family protein [Source:TAIR;Acc:AT5G28050],,
AT5G38200,140.81811840977676,-1.4607992627977422,AT5G38200.1,140.818118409777,-1.46079926279774,0.211137184310655,2.96338781916855e-13,3.27304952481338e-11,AT5G38200,,,833802,Class I glutamine amidotransferase-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4KA45],,
AT4G15530,757.2764565056542,-1.4571388012256554,AT4G15530.2,757.276456505654,-1.45713880122566,0.119828985944409,3.41784384482499e-35,2.91589929777399e-32,AT4G15530,PPDK,",O23404",827226,"Pyruvate, phosphate dikinase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O23404]",PPDK,UniProtKB Gene Name
AT1G72770,55.25176696713186,-1.455743121974394,"AT1G72770.2,AT1G72770.1,AT1G72770.4,AT1G72770.5,AT1G72770.3",55.2517669671319,-1.45574312197439,0.327932808344893,5.22002368099747e-07,1.91957370827853e-05,AT1G72770,HAB1,"Q9CAJ0,",843609,Protein phosphatase 2C 16 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAJ0],HAB1,UniProtKB Gene Name
AT4G03915,15.052906922166471,-1.4489078941584717,AT4G03915.1,15.0529069221665,-1.44890789415847,0.707740336175625,0.00149894630508315,0.0163447220183876,AT4G03915,"NA","NA","NA","NA","NA","NA"
