ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count
GO:0006401;RNA catabolic process;1/34;119/21510;0.17201979936630396;0.2416668400853441;0.17489047637755165;AtCAF1a;1
GO:0030029;actin filament-based process;1/34;119/21510;0.17201979936630396;0.2416668400853441;0.17489047637755165;AFH3;1
GO:0002682;regulation of immune system process;1/34;123/21510;0.1772717735509669;0.24783626593533237;0.17935519245320108;ATWRKY40;1
GO:0009308;amine metabolic process;1/34;127/21510;0.18249140763935667;0.2539010888895397;0.1837442090647985;ATHSPRO2;1
GO:0015849;organic acid transport;1/34;132/21510;0.18897076612301478;0.2603999073848242;0.18844730139691224;DIC2;1
GO:0046942;carboxylic acid transport;1/34;132/21510;0.18897076612301478;0.2603999073848242;0.18844730139691224;DIC2;1
GO:0000272;polysaccharide catabolic process;1/34;134/21510;0.19154852924239507;0.2614501252218473;0.18920732746317898;ATISA3;1
GO:0006066;alcohol metabolic process;1/34;134/21510;0.19154852924239507;0.2614501252218473;0.18920732746317898;ATMYB96;1
GO:0044087;regulation of cellular component biogenesis;1/34;137/21510;0.19540026968585822;0.2654494229694678;0.19210155609632537;AFH3;1
GO:0012501;programmed cell death;1/34;141/21510;0.20050822711288785;0.2711097155329188;0.19619782045145437;BRG2;1
GO:0007623;circadian rhythm;1/34;144/21510;0.204318526310174;0.27369179338293076;0.1980664294218578;ARC5;1
GO:0048511;rhythmic process;1/34;144/21510;0.204318526310174;0.27369179338293076;0.1980664294218578;ARC5;1
GO:0016114;terpenoid biosynthetic process;1/34;149/21510;0.2106298909780978;0.28083985463746375;0.20323936848763824;ATMYB96;1
GO:0098656;anion transmembrane transport;1/34;150/21510;0.21188632015775943;0.28121318067020606;0.2035095386429123;DIC2;1
GO:0034655;nucleobase-containing compound catabolic process;1/34;153/21510;0.2156439726502214;0.2848874501067145;0.20616854941933288;AtCAF1a;1
GO:0000302;response to reactive oxygen species;1/34;154/21510;0.2168926548120369;0.285228696739117;0.20641550421909782;ATERF6;1
GO:0009743;response to carbohydrate;1/34;157/21510;0.22062713582785143;0.2888209778110055;0.2090151813105961;AtDRM1;1
GO:0009860;pollen tube growth;1/34;159/21510;0.22310718080781455;0.2900308698281418;0.20989076105983948;AFH3;1
GO:0016054;organic acid catabolic process;1/34;161/21510;0.22557956542188806;0.2900308698281418;0.20989076105983948;ATHSPRO2;1
GO:0046395;carboxylic acid catabolic process;1/34;161/21510;0.22557956542188806;0.2900308698281418;0.20989076105983948;ATHSPRO2;1
GO:0097435;supramolecular fiber organization;1/34;161/21510;0.22557956542188806;0.2900308698281418;0.20989076105983948;AFH3;1
GO:0009723;response to ethylene;1/34;164/21510;0.22927382933417706;0.2934705015477466;0.21237996822534297;ATERF6;1
GO:0002831;regulation of response to biotic stimulus;1/34;168/21510;0.23417291687924335;0.2984150445186818;0.2159582559016776;ATWRKY40;1
GO:0044550;secondary metabolite biosynthetic process;1/34;169/21510;0.23539295815120054;0.2986483345706862;0.21612708422878607;ATBCB;1
GO:0032101;regulation of response to external stimulus;1/34;173/21510;0.24025428577469254;0.30347909782066423;0.219623031317586;ATWRKY40;1
GO:0006721;terpenoid metabolic process;1/34;176/21510;0.24388058113624655;0.3067144426516987;0.22196439928741357;ATMYB96;1
GO:0008219;cell death;1/34;178/21510;0.24628877241334768;0.30839637589149627;0.22318158781621442;BRG2;1
GO:0015711;organic anion transport;1/34;181/21510;0.24988710684904536;0.31154756178582277;0.22546205129237176;DIC2;1
GO:0008299;isoprenoid biosynthetic process;1/34;185/21510;0.254658958484281;0.31354904370668374;0.22691049215615272;ATMYB96;1
GO:0009932;cell tip growth;1/34;185/21510;0.254658958484281;0.31354904370668374;0.22691049215615272;AFH3;1
GO:0009738;abscisic acid-activated signaling pathway;1/34;186/21510;0.2558473099689954;0.31354904370668374;0.22691049215615272;ATMYB96;1
GO:0071695;anatomical structure maturation;1/34;186/21510;0.2558473099689954;0.31354904370668374;0.22691049215615272;ATMYB96;1
GO:0048609;multicellular organismal reproductive process;1/34;193/21510;0.2641144316334282;0.32230913690859037;0.23325003328911145;ATMYB96;1
GO:0015979;photosynthesis;1/34;194/21510;0.26528814788451704;0.32237547084700807;0.23329803811296637;STZ;1
GO:1901617;organic hydroxy compound biosynthetic process;1/34;195/21510;0.26646004706691173;0.32243904855155703;0.23334404829388997;ATMYB96;1
GO:0032504;multicellular organism reproduction;1/34;200/21510;0.2722923822878799;0.3281180171502486;0.2374538282008378;ATMYB96;1
GO:0021700;developmental maturation;1/34;204/21510;0.2769258204217949;0.3323109845061539;0.24048821247155874;ATMYB96;1
GO:0006073;cellular glucan metabolic process;1/34;207/21510;0.28038209490988875;0.33506242047322804;0.2424793832372045;ATISA3;1
GO:0044042;glucan metabolic process;1/34;212/21510;0.2861069497245552;0.33879723375732623;0.24518220864017035;ATISA3;1
GO:0071215;cellular response to abscisic acid stimulus;1/34;214/21510;0.288384493017398;0.33879723375732623;0.24518220864017035;ATMYB96;1
GO:0097306;cellular response to alcohol;1/34;214/21510;0.288384493017398;0.33879723375732623;0.24518220864017035;ATMYB96;1
GO:0048585;negative regulation of response to stimulus;1/34;215/21510;0.2895206184511607;0.33879723375732623;0.24518220864017035;KFB20;1
GO:0048868;pollen tube development;1/34;215/21510;0.2895206184511607;0.33879723375732623;0.24518220864017035;AFH3;1
GO:0006720;isoprenoid metabolic process;1/34;216/21510;0.2906549832773011;0.33879723375732623;0.24518220864017035;ATMYB96;1
GO:0007017;microtubule-based process;1/34;218/21510;0.29291844168602166;0.33879723375732623;0.24518220864017035;"NA";1
GO:0048588;developmental cell growth;1/34;218/21510;0.29291844168602166;0.33879723375732623;0.24518220864017035;AFH3;1
GO:0016052;carbohydrate catabolic process;1/34;220/21510;0.2951748893636864;0.3400414725469667;0.24608264460635754;ATISA3;1
GO:0048584;positive regulation of response to stimulus;1/34;228/21510;0.3041309930189199;0.3488488106470125;0.2524563761261275;PLIP2;1
GO:0009658;chloroplast organization;1/34;229/21510;0.30524270931613595;0.3488488106470125;0.2524563761261275;ARC5;1
GO:0048285;organelle fission;1/34;234/21510;0.3107754838657728;0.35376813973653193;0.2560164169145954;ARC5;1
GO:0044282;small molecule catabolic process;1/34;238/21510;0.31517089010106414;0.3571939577797792;0.2584956273406297;ATHSPRO2;1
GO:0098660;inorganic ion transmembrane transport;1/34;239/21510;0.31626548345084615;0.3571939577797792;0.2584956273406297;DIC2;1
GO:0033043;regulation of organelle organization;1/34;247/21510;0.32496131059349365;0.3653685801601093;0.26441147248428964;AFH3;1
GO:0072330;monocarboxylic acid biosynthetic process;1/34;248/21510;0.3260407121567642;0.3653685801601093;0.26441147248428964;ATMYB96;1
GO:0000904;cell morphogenesis involved in differentiation;1/34;254/21510;0.33248202833764506;0.37114272930713865;0.26859013305121876;AFH3;1
GO:1901605;alpha-amino acid metabolic process;1/34;276/21510;0.3555929105419756;0.39503047989166234;0.2858773209742293;ATHSPRO2;1
GO:0044264;cellular polysaccharide metabolic process;1/34;277/21510;0.35662473879108403;0.39503047989166234;0.2858773209742293;ATISA3;1
GO:0007010;cytoskeleton organization;1/34;285/21510;0.36482183591050676;0.40256202583228334;0.2913277818523103;AFH3;1
GO:0030001;metal ion transport;1/34;290/21510;0.36989344999333584;0.4066004335804608;0.29425031377533345;ATBCB;1
GO:0009657;plastid organization;1/34;299/21510;0.37892348579236934;0.4118111845592542;0.29802125198367085;ARC5;1
GO:0009856;pollination;1/34;299/21510;0.37892348579236934;0.4118111845592542;0.29802125198367085;AFH3;1
GO:0044706;multi-multicellular organism process;1/34;299/21510;0.37892348579236934;0.4118111845592542;0.29802125198367085;AFH3;1
GO:0006820;anion transport;1/34;305/21510;0.3848735955924636;0.41670524635575;0.30156300723113494;DIC2;1
GO:1901615;organic hydroxy compound metabolic process;1/34;323/21510;0.4023938600676328;0.4340428153538511;0.3141099321639712;ATMYB96;1
GO:0048468;cell development;1/34;336/21510;0.4147451566360413;0.4456962877282832;0.3225433661191523;AFH3;1
GO:0009826;unidimensional cell growth;1/34;340/21510;0.41849545242891006;0.4480546107789074;0.3242500472742093;AFH3;1
GO:0071396;cellular response to lipid;1/34;344/21510;0.42222241885489253;0.45037058011188535;0.32592607771254867;ATMYB96;1
GO:2000241;regulation of reproductive process;1/34;360/21510;0.4368997936398876;0.46430679176489903;0.3360114940403875;ATMYB96;1
GO:0034220;ion transmembrane transport;1/34;364/21510;0.4405122081429227;0.46642469097485934;0.3375441842581219;DIC2;1
GO:0048580;regulation of post-embryonic development;1/34;380/21510;0.45473825006719537;0.47889525384122866;0.3465689337008892;ATMYB96;1
GO:0060560;developmental growth involved in morphogenesis;1/34;381/21510;0.4556156234461689;0.47889525384122866;0.3465689337008892;AFH3;1
GO:0051128;regulation of cellular component organization;1/34;387/21510;0.46085115970279666;0.4826368508887471;0.3492766684063301;AFH3;1
GO:0006520;cellular amino acid metabolic process;1/34;397/21510;0.4694686391633026;0.4898803191269245;0.35451865199974797;ATHSPRO2;1
GO:0044262;cellular carbohydrate metabolic process;1/34;401/21510;0.47287806771502194;0.49165661914052816;0.3558041322727507;ATISA3;1
GO:0005976;polysaccharide metabolic process;1/34;422/21510;0.49043158226415107;0.5071000309848469;0.3669802855811392;ATISA3;1
GO:0006812;cation transport;1/34;423/21510;0.4912531550165704;0.5071000309848469;0.3669802855811392;ATBCB;1
GO:0010038;response to metal ion;1/34;433/21510;0.4993984891436827;0.5136670174049307;0.3717327099640947;AR781;1
GO:0000902;cell morphogenesis;1/34;439/21510;0.5042247816417142;0.5167855413267392;0.373989536486456;AFH3;1
GO:0016071;mRNA metabolic process;1/34;444/21510;0.5082121663033218;0.519025191118286;0.375610335677707;AtCAF1a;1
GO:0071229;cellular response to acid chemical;1/34;451/21510;0.5137422532611391;0.5228189715166363;0.3783558346501973;ATMYB96;1
GO:0035556;intracellular signal transduction;1/34;460/21510;0.5207637388265324;0.528098439373385;0.3821765021781075;ATERF6;1
GO:0009651;response to salt stress;1/34;465/21510;0.5246219383256565;0.5290640079108183;0.38287526888282897;STZ;1
GO:0016049;cell growth;1/34;466/21510;0.5253899523003265;0.5290640079108183;0.38287526888282897;AFH3;1
GO:0034622;cellular protein-containing complex assembly;1/34;481/21510;0.5367666599602876;0.5386369270681631;0.38980303932564436;AFH3;1
GO:0032787;monocarboxylic acid metabolic process;1/34;489/21510;0.5427255499109593;0.5427255499109593;0.3927619111197732;ATMYB96;1
