GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0005622	C	intracellular	55	141	9671	37767	0.00034	0.0079	// AT5G50940 // AT4G03030 // AT3G18990 // AT1G67350 // AT3G23880 // AT3G26720 // AT2G20670 // AT3G46320 // AT4G28390 // AT2G05100 // AT4G35490 // AT3G12400 // AT3G12650 // AT3G22970 // AT2G36000 // AT3G13080 // AT1G20430 // AT2G17880 // AT4G27410 // AT1G18270 // AT3G14067 // AT3G07630 // AT1G55670 // AT3G06740 // AT4G36040 // AT1G33520 // AT4G12750 // AT1G66230 // AT4G05070 // AT2G28740 // AT1G49130 // AT3G60750 // AT2G28190 // AT2G05830 // AT1G64790 // AT5G56550 // AT3G05090 // AT2G34430 // AT2G26980 // AT1G74930 // AT5G43700 // AT5G59890 // AT1G70190 // AT5G26600 // AT3G11500 // AT4G37610 // AT3G14440 // AT1G68520 // AT2G18700 // AT3G57785 // AT4G27440 // AT5G43270 // AT1G17960 // AT5G60120 // AT1G09080 
GO:0043227	C	membrane-bounded organelle	46	141	7622	37767	0.00036	0.0079	// AT5G50940 // AT4G03030 // AT1G67350 // AT3G26720 // AT2G20670 // AT3G46320 // AT4G28390 // AT2G05100 // AT3G12400 // AT3G12650 // AT3G22970 // AT2G36000 // AT3G13080 // AT1G20430 // AT2G17880 // AT4G27410 // AT1G18270 // AT3G14067 // AT3G07630 // AT1G55670 // AT3G06740 // AT4G36040 // AT1G33520 // AT4G12750 // AT1G66230 // AT4G05070 // AT3G60750 // AT3G14440 // AT3G18990 // AT1G64790 // AT5G56550 // AT2G34430 // AT2G26980 // AT1G74930 // AT5G43700 // AT2G18700 // AT1G70190 // AT5G26600 // AT3G11500 // AT2G28190 // AT3G23880 // AT3G57785 // AT4G27440 // AT5G43270 // AT5G60120 // AT1G09080 
GO:0044464	C	cell part	78	141	15217	37767	0.00023	0.0079	// AT5G19120 // AT5G50940 // AT4G03030 // AT3G18990 // AT5G19100 // AT5G47020 // AT5G46330 // AT3G18830 // AT3G13650 // AT3G26720 // AT4G37610 // AT3G46320 // AT4G28390 // AT2G05100 // AT4G35490 // AT3G12400 // AT2G20210 // AT3G23880 // AT4G37030 // AT3G12650 // AT3G22970 // AT2G36000 // AT1G67350 // AT1G74930 // AT3G13080 // AT1G20430 // AT2G17880 // AT2G20670 // AT4G27410 // AT5G23870 // AT2G28740 // AT1G18270 // AT3G07630 // AT1G55670 // AT2G04070 // AT3G06740 // AT4G36040 // AT3G11500 // AT4G12750 // AT1G66230 // AT5G53650 // AT1G76955 // AT4G05070 // AT1G28600 // AT3G14067 // AT1G49130 // AT5G02502 // AT5G66590 // AT3G60750 // AT3G24020 // AT2G28190 // AT2G05830 // AT1G64790 // AT3G52060 // AT5G56550 // AT3G05090 // AT2G34430 // AT2G26980 // AT3G12587 // AT4G04490 // AT5G43700 // AT2G24240 // AT5G59890 // AT1G17960 // AT1G70190 // AT5G26600 // AT1G33520 // AT5G24940 // AT3G14440 // AT1G68520 // AT2G18700 // AT3G57785 // AT4G27440 // AT5G43270 // AT1G20030 // AT1G24510 // AT5G60120 // AT1G09080 
GO:0005623	C	cell	78	141	15217	37767	0.00023	0.0079	// AT5G19120 // AT5G50940 // AT4G03030 // AT3G18990 // AT5G19100 // AT5G47020 // AT5G46330 // AT3G18830 // AT3G13650 // AT3G26720 // AT4G37610 // AT3G46320 // AT4G28390 // AT2G05100 // AT4G35490 // AT3G12400 // AT2G20210 // AT3G23880 // AT4G37030 // AT3G12650 // AT3G22970 // AT2G36000 // AT1G67350 // AT1G74930 // AT3G13080 // AT1G20430 // AT2G17880 // AT2G20670 // AT4G27410 // AT5G23870 // AT2G28740 // AT1G18270 // AT3G07630 // AT1G55670 // AT2G04070 // AT3G06740 // AT4G36040 // AT3G11500 // AT4G12750 // AT1G66230 // AT5G53650 // AT1G76955 // AT4G05070 // AT1G28600 // AT3G14067 // AT1G49130 // AT5G02502 // AT5G66590 // AT3G60750 // AT3G24020 // AT2G28190 // AT2G05830 // AT1G64790 // AT3G52060 // AT5G56550 // AT3G05090 // AT2G34430 // AT2G26980 // AT3G12587 // AT4G04490 // AT5G43700 // AT2G24240 // AT5G59890 // AT1G17960 // AT1G70190 // AT5G26600 // AT1G33520 // AT5G24940 // AT3G14440 // AT1G68520 // AT2G18700 // AT3G57785 // AT4G27440 // AT5G43270 // AT1G20030 // AT1G24510 // AT5G60120 // AT1G09080 
GO:0043226	C	organelle	48	141	8155	37767	0.00046	0.0079	// AT5G50940 // AT4G03030 // AT1G67350 // AT3G26720 // AT2G20670 // AT3G46320 // AT4G28390 // AT2G05100 // AT4G35490 // AT3G12400 // AT3G12650 // AT3G22970 // AT2G36000 // AT3G13080 // AT1G20430 // AT2G17880 // AT4G27410 // AT1G18270 // AT3G14067 // AT3G07630 // AT1G55670 // AT3G06740 // AT4G36040 // AT1G33520 // AT4G12750 // AT1G66230 // AT4G05070 // AT2G28740 // AT3G60750 // AT2G28190 // AT3G18990 // AT1G64790 // AT5G56550 // AT2G34430 // AT2G26980 // AT1G74930 // AT5G43700 // AT2G18700 // AT1G70190 // AT5G26600 // AT3G11500 // AT3G14440 // AT3G23880 // AT3G57785 // AT4G27440 // AT5G43270 // AT5G60120 // AT1G09080 
GO:0044424	C	intracellular part	52	141	9302	37767	0.00083	0.012	// AT5G50940 // AT4G03030 // AT3G18990 // AT1G67350 // AT3G26720 // AT2G20670 // AT3G46320 // AT4G28390 // AT2G05100 // AT4G35490 // AT3G12400 // AT3G12650 // AT3G22970 // AT2G36000 // AT3G13080 // AT1G20430 // AT2G17880 // AT4G27410 // AT1G18270 // AT3G14067 // AT3G07630 // AT1G55670 // AT3G06740 // AT4G36040 // AT1G33520 // AT4G12750 // AT1G66230 // AT4G05070 // AT2G28740 // AT3G60750 // AT2G28190 // AT2G05830 // AT1G64790 // AT5G56550 // AT3G05090 // AT2G34430 // AT2G26980 // AT1G74930 // AT5G43700 // AT2G18700 // AT1G70190 // AT5G26600 // AT3G11500 // AT4G37610 // AT3G14440 // AT3G23880 // AT3G57785 // AT4G27440 // AT5G43270 // AT1G17960 // AT5G60120 // AT1G09080 
GO:0044422	C	organelle part	18	141	2562	37767	0.0074	0.085	// AT3G46320 // AT2G05100 // AT3G12400 // AT1G67350 // AT5G50940 // AT3G60750 // AT1G70190 // AT2G34430 // AT3G13080 // AT3G14440 // AT3G18990 // AT2G28740 // AT1G55670 // AT5G56550 // AT4G28390 // AT3G11500 // AT4G35490 // AT1G09080 
GO:0044446	C	intracellular organelle part	18	141	2561	37767	0.0074	0.085	// AT3G46320 // AT2G05100 // AT3G12400 // AT1G67350 // AT5G50940 // AT3G60750 // AT1G70190 // AT2G34430 // AT3G13080 // AT3G14440 // AT3G18990 // AT2G28740 // AT1G55670 // AT5G56550 // AT4G28390 // AT3G11500 // AT4G35490 // AT1G09080 
GO:0032991	C	macromolecular complex	16	141	2180	37767	0.0078	0.085	// AT3G46320 // AT2G05100 // AT3G12400 // AT1G67350 // AT5G24940 // AT1G70190 // AT2G34430 // AT2G24240 // AT2G05830 // AT2G28740 // AT1G55670 // AT3G57785 // AT5G50940 // AT3G05090 // AT3G11500 // AT4G35490 
GO:0005634	C	nucleus	18	141	2621	37767	0.0093	0.092	// AT3G46320 // AT5G50940 // AT1G74930 // AT5G43700 // AT3G23880 // AT3G18990 // AT1G33520 // AT4G27410 // AT1G18270 // AT4G12750 // AT1G64790 // AT5G60120 // AT5G56550 // AT5G43270 // AT3G06740 // AT3G11500 // AT2G26980 // AT1G66230 
GO:0043234	C	protein complex	11	141	1443	37767	0.02	0.19	// AT5G50940 // AT3G12400 // AT1G67350 // AT5G24940 // AT2G05100 // AT2G24240 // AT2G05830 // AT3G57785 // AT1G55670 // AT3G05090 // AT2G34430 
GO:0031974	C	membrane-enclosed lumen	5	141	546	37767	0.056	0.33	// AT5G56550 // AT5G50940 // AT3G11500 // AT3G18990 // AT1G09080 
GO:0043233	C	organelle lumen	5	141	539	37767	0.053	0.33	// AT5G56550 // AT5G50940 // AT3G11500 // AT3G18990 // AT1G09080 
GO:0031090	C	organelle membrane	7	141	842	37767	0.04	0.33	// AT3G12400 // AT1G67350 // AT3G13080 // AT3G14440 // AT1G55670 // AT4G28390 // AT2G34430 
GO:0009536	C	plastid	17	141	2965	37767	0.051	0.33	// AT4G05070 // AT2G05100 // AT4G03030 // AT3G22970 // AT2G36000 // AT3G60750 // AT5G26600 // AT2G17880 // AT2G28190 // AT4G27440 // AT3G14440 // AT3G07630 // AT1G55670 // AT2G20670 // AT4G28390 // AT4G36040 // AT2G34430 
GO:0009507	C	chloroplast	16	141	2740	37767	0.051	0.33	// AT4G05070 // AT2G05100 // AT4G03030 // AT3G22970 // AT2G36000 // AT3G60750 // AT5G26600 // AT2G17880 // AT2G28190 // AT4G27440 // AT3G14440 // AT3G07630 // AT1G55670 // AT2G20670 // AT4G36040 // AT2G34430 
GO:0005737	C	cytoplasm	34	141	6822	37767	0.043	0.33	// AT3G12400 // AT1G67350 // AT3G26720 // AT4G27440 // AT4G28390 // AT2G05100 // AT4G35490 // AT3G12650 // AT3G22970 // AT2G36000 // AT1G20430 // AT2G17880 // AT3G13080 // AT3G14067 // AT3G07630 // AT1G55670 // AT4G36040 // AT4G03030 // AT4G05070 // AT3G60750 // AT3G14440 // AT2G05830 // AT1G64790 // AT2G34430 // AT2G26980 // AT2G18700 // AT1G70190 // AT5G26600 // AT4G37610 // AT2G28190 // AT3G57785 // AT2G20670 // AT1G17960 // AT1G09080 
GO:0070013	C	intracellular organelle lumen	5	141	539	37767	0.053	0.33	// AT5G56550 // AT5G50940 // AT3G11500 // AT3G18990 // AT1G09080 
GO:0044444	C	cytoplasmic part	31	141	6289	37767	0.06	0.34	// AT3G12400 // AT1G67350 // AT3G26720 // AT4G27440 // AT4G28390 // AT2G05100 // AT4G35490 // AT3G12650 // AT3G22970 // AT2G36000 // AT1G20430 // AT2G17880 // AT3G13080 // AT3G14067 // AT3G07630 // AT1G55670 // AT4G36040 // AT4G03030 // AT4G05070 // AT3G60750 // AT3G14440 // AT2G05830 // AT1G64790 // AT2G34430 // AT2G18700 // AT1G70190 // AT5G26600 // AT2G28190 // AT3G57785 // AT2G20670 // AT1G09080 
GO:0044434	C	chloroplast part	5	141	746	37767	0.15	0.81	// AT1G55670 // AT3G14440 // AT3G60750 // AT2G34430 // AT2G05100 
GO:0016020	C	membrane	18	141	4068	37767	0.26	1	// AT1G76955 // AT3G14067 // AT1G67350 // AT2G24240 // AT5G46330 // AT3G18830 // AT3G26720 // AT3G13080 // AT3G14440 // AT1G20030 // AT1G64790 // AT3G57785 // AT1G55670 // AT2G04070 // AT4G28390 // AT1G24510 // AT2G34430 // AT3G12400 
GO:0043232	C	intracellular non-membrane-bounded organelle	5	141	1040	37767	0.35	1	// AT4G35490 // AT1G70190 // AT3G11500 // AT2G28740 // AT3G46320 
GO:0044425	C	membrane part	6	141	1360	37767	0.4	1	// AT3G12400 // AT2G24240 // AT1G67350 // AT3G57785 // AT1G55670 // AT1G20030 
GO:0044435	C	plastid part	5	141	867	37767	0.23	1	// AT1G55670 // AT3G14440 // AT3G60750 // AT2G34430 // AT2G05100 
GO:0012505	C	endomembrane system	15	141	3416	37767	0.29	1	// AT2G20210 // AT5G53650 // AT4G37030 // AT3G12587 // AT4G04490 // AT3G22970 // AT5G19100 // AT5G02502 // AT5G66590 // AT5G47020 // AT3G13650 // AT3G24020 // AT2G05830 // AT3G52060 // AT5G19120 
GO:0005739	C	mitochondrion	7	141	1276	37767	0.2	1	// AT3G12650 // AT1G67350 // AT2G18700 // AT1G70190 // AT1G20430 // AT3G57785 // AT4G28390 
GO:0043228	C	non-membrane-bounded organelle	5	141	1040	37767	0.35	1	// AT4G35490 // AT1G70190 // AT3G11500 // AT2G28740 // AT3G46320 
GO:0005886	C	plasma membrane	5	141	1456	37767	0.64	1	// AT3G18830 // AT3G26720 // AT1G24510 // AT3G14067 // AT2G24240 
